curves
1000	1	(-6.4020000000000001, 53.279299999999999)
6017	1	(-6.2578199999999997, 53.349299999999999)
3571	1	(-6.2895799999999999, 53.277900000000002)
896	1	(-6.2503800000000007, 53.339199999999998)
7009	6	(-6.3315700000000001, 53.321599999999997) (-6.3239000000000001, 53.329900000000002) (-6.3229199999999999, 53.331200000000003) (-6.3311500000000001, 53.321399999999997) (-6.3311500000000001, 53.321399999999997) (-6.3197299999999998, 53.333999999999996)
2990	1	(-6.39567, 53.352600000000002)
45	1	(-6.2566699999999997, 53.347999999999999)
5590	1	(-6.2644000000000002, 53.352899999999998)
6545	1	(-6.2439499999999999, 53.428100000000001)
7381	5	(-6.2891199999999996, 53.318600000000004) (-6.2878800000000004, 53.318100000000001) (-6.2827800000000007, 53.318000000000005) (-6.2801800000000005, 53.318800000000003) (-6.2776100000000001, 53.318999999999996)
3249	2	(-6.2970699999999997, 53.351100000000002) (-6.2970699999999997, 53.351100000000002)
7476	1	(-6.2188300000000005, 53.304900000000004)
3799	6	(-6.2565200000000001, 53.348100000000002) (-6.2565200000000001, 53.348100000000002) (-6.2565200000000001, 53.348100000000002) (-6.25657, 53.348100000000002) (-6.25657, 53.348100000000002) (-6.25657, 53.348100000000002)
5472	1	(-6.1865300000000003, 53.389400000000002)
4948	1	(-6.21882, 53.305199999999999)
1109	5	(-6.2606699999999993, 53.352800000000002) (-6.2606699999999993, 53.352800000000002) (-6.2606699999999993, 53.352800000000002) (-6.2606299999999999, 53.352699999999999) (-6.2606299999999999, 53.352699999999999)
4821	3	(-6.2395199999999997, 53.342500000000001) (-6.2418199999999997, 53.342799999999997) (-6.24552, 53.343400000000003)
6142	1	(-6.2720500000000001, 53.386400000000002)
2724	1	(-6.3080999999999996, 53.316400000000002)
7082	8	(-6.2493999999999996, 53.352200000000003) (-6.2465999999999999, 53.354799999999997) (-6.2435199999999993, 53.356999999999999) (-6.2404000000000002, 53.359299999999998) (-6.2374700000000001, 53.361899999999999) (-6.23332, 53.363799999999998) (-6.23332, 53.363799999999998) (-6.2064000000000004, 53.3827)
466	1	(-6.2927, 53.347000000000001)
7195	1	(-6.2778300000000007, 53.416400000000003)
2695	2	(-6.2773199999999996, 53.416400000000003) (-6.2773300000000001, 53.416400000000003)
4731	1	(-6.2586900000000005, 53.356999999999999)
1525	3	(-6.4249800000000006, 53.288999999999994) (-6.4224800000000002, 53.287799999999997) (-6.4224800000000002, 53.287799999999997)
6463	9	(-6.2073300000000007, 53.277099999999997) (-6.2073300000000007, 53.277099999999997) (-6.2073300000000007, 53.277099999999997) (-6.2073300000000007, 53.277099999999997) (-6.2073300000000007, 53.277099999999997) (-6.2073300000000007, 53.277099999999997) (-6.2309000000000001, 53.3185) (-6.2309000000000001, 53.3185) (-6.2240000000000002, 53.314300000000003)
5705	5	(-6.2987199999999994, 53.389299999999999) (-6.2987000000000002, 53.389299999999999) (-6.2986800000000001, 53.389200000000002) (-6.2986800000000001, 53.389200000000002) (-6.2986800000000001, 53.389200000000002)
1798	4	(-6.3065499999999997, 53.403799999999997) (-6.3065699999999998, 53.403799999999997) (-6.3065499999999997, 53.403799999999997) (-6.3065499999999997, 53.403799999999997)
3382	1	(-6.2587299999999999, 53.3917)
6330	1	(-6.2971500000000002, 53.351100000000002)
496	1	(-6.1373499999999996, 53.167999999999999)
7028	1	(-6.2273199999999997, 53.368499999999997)
2503	1	(-6.2833899999999998, 53.347000000000001)
211	7	(-6.1207400000000005, 53.393500000000003) (-6.1265800000000006, 53.396900000000002) (-6.1292599999999995, 53.400500000000001) (-6.1330300000000006, 53.404600000000002) (-6.1361600000000003, 53.408700000000003) (-6.1364300000000007, 53.421599999999998) (-6.1161699999999994, 53.3917)
1770	3	(-6.2870300000000006, 53.390300000000003) (-6.2869000000000002, 53.390000000000001) (-6.3041300000000007, 53.402999999999999)
1	7	(-6.4227999999999996, 53.288000000000004) (-6.4257099999999996, 53.289299999999997) (-6.4268099999999997, 53.290300000000002) (-6.4268099999999997, 53.290300000000002) (-6.4268099999999997, 53.290300000000002) (-6.4271699999999994, 53.290599999999998) (-6.4271699999999994, 53.290599999999998)
1180	1	(-6.2576800000000006, 53.349200000000003)
4238	1	(-6.2585499999999996, 53.3459)
5742	2	(-6.3076999999999996, 53.364699999999999) (-6.2471500000000004, 53.332999999999998)
6697	1	(-6.1185999999999998, 53.500100000000003)
491	1	(-6.2925699999999996, 53.347000000000001)
5238	6	(-6.1357300000000006, 53.295299999999997) (-6.1355500000000003, 53.295099999999998) (-6.1339699999999997, 53.294499999999999) (-6.1339699999999997, 53.294499999999999) (-6.1353999999999997, 53.2928) (-6.1353999999999997, 53.2928)
4627	9	(-6.2274500000000002, 53.368600000000001) (-6.2274500000000002, 53.368600000000001) (-6.2274799999999999, 53.368600000000001) (-6.2275, 53.368600000000001) (-6.2274799999999999, 53.368600000000001) (-6.2275700000000001, 53.368600000000001) (-6.2275999999999998, 53.368600000000001) (-6.2275999999999998, 53.368600000000001) (-6.2303300000000004, 53.369500000000002)
2817	3	(-6.1200900000000003, 53.188899999999997) (-6.1115300000000001, 53.188299999999998) (-6.1204700000000001, 53.188800000000001)
4621	4	(-6.2274199999999995, 53.368600000000001) (-6.2274199999999995, 53.368600000000001) (-6.2273500000000004, 53.368600000000001) (-6.2275700000000001, 53.368600000000001)
4230	3	(-6.3175699999999999, 53.3247) (-6.3174800000000007, 53.324800000000003) (-6.3193400000000004, 53.299100000000003)
7014	2	(-6.3312300000000006, 53.3215) (-6.3312300000000006, 53.3215)
1960	5	(-6.1353800000000005, 53.294899999999998) (-6.1354199999999999, 53.294899999999998) (-6.1354199999999999, 53.294899999999998) (-6.1353800000000005, 53.294899999999998) (-6.1353800000000005, 53.294899999999998)
472	1	(-6.1362500000000004, 53.168599999999998)
6789	3	(-6.1005199999999995, 53.079500000000003) (-6.1005199999999995, 53.079500000000003) (-6.1005199999999995, 53.079500000000003)
5053	2	(-6.1339199999999998, 53.294400000000003) (-6.1339199999999998, 53.294400000000003)
4767	1	(-6.2607300000000006, 53.351300000000002)
2577	1	(-6.2577499999999997, 53.3491)
971	1	(-6.2512699999999999, 53.339599999999997)
3573	5	(-6.2889499999999998, 53.277900000000002) (-6.2889499999999998, 53.277900000000002) (-6.2889499999999998, 53.277900000000002) (-6.2889699999999999, 53.277900000000002) (-6.2889499999999998, 53.277900000000002)
3213	1	(-6.1363099999999999, 53.292400000000001)
4132	10	(-6.2183199999999994, 53.454700000000003) (-6.2183199999999994, 53.454700000000003) (-6.2183199999999994, 53.454700000000003) (-6.2183199999999994, 53.454700000000003) (-6.2183199999999994, 53.454700000000003) (-6.2209900000000005, 53.456200000000003) (-6.2209900000000005, 53.456200000000003) (-6.2209900000000005, 53.456200000000003) (-6.2209900000000005, 53.456200000000003) (-6.2203999999999997, 53.458500000000001)
2277	5	(-6.2189199999999998, 53.305) (-6.2189199999999998, 53.305) (-6.2179900000000004, 53.305500000000002) (-6.2189199999999998, 53.305) (-6.2189199999999998, 53.305)
3729	3	(-6.2645499999999998, 53.352899999999998) (-6.2645499999999998, 53.352899999999998) (-6.2647500000000003, 53.353000000000002)
2021	1	(-6.3371599999999999, 53.307200000000002)
6681	2	(-6.1184799999999999, 53.500100000000003) (-6.1184799999999999, 53.500100000000003)
1802	5	(-6.3065499999999997, 53.403799999999997) (-6.3040900000000004, 53.402900000000002) (-6.3065499999999997, 53.403799999999997) (-6.3065300000000004, 53.403799999999997) (-6.3065300000000004, 53.403799999999997)
4712	1	(-6.26295, 53.354900000000001)
4045	3	(-6.3127500000000003, 53.366500000000002) (-6.2868699999999995, 53.361199999999997) (-6.3159599999999996, 53.371299999999998)
5756	1	(-6.43363, 53.391199999999998)
4891	1	(-6.2405800000000005, 53.3247)
507	3	(-6.1364300000000007, 53.169600000000003) (-6.1364300000000007, 53.169600000000003) (-6.1364300000000007, 53.169600000000003)
1352	1	(-6.2343699999999993, 53.345300000000002)
1555	2	(-6.4316800000000001, 53.295200000000001) (-6.4272199999999993, 53.291200000000003)
6540	7	(-6.2991800000000007, 53.347200000000001) (-6.2991800000000007, 53.347200000000001) (-6.2991800000000007, 53.347200000000001) (-6.2921199999999997, 53.346699999999998) (-6.2921199999999997, 53.346699999999998) (-6.2921199999999997, 53.346699999999998) (-6.2920099999999994, 53.346800000000002)
4849	3	(-6.1781899999999998, 53.302500000000002) (-6.1781899999999998, 53.302500000000002) (-6.1772199999999993, 53.301299999999998)
455	1	(-6.1362300000000003, 53.1693)
362	1	(-6.2420800000000005, 53.428100000000001)
505	1	(-6.1370500000000003, 53.168399999999998)
4255	1	(-6.25868, 53.3459)
4069	2	(-6.3151999999999999, 53.372300000000003) (-6.3146100000000001, 53.3733)
3296	3	(-6.2873999999999999, 53.357599999999998) (-6.2960599999999998, 53.353499999999997) (-6.2976800000000006, 53.351599999999998)
6096	7	(-6.2631300000000003, 53.3339) (-6.3100800000000001, 53.279299999999999) (-6.26112, 53.334099999999999) (-6.2593300000000003, 53.3339) (-6.2574300000000003, 53.335900000000002) (-6.2574300000000003, 53.335900000000002) (-6.2557199999999993, 53.338000000000001)
1667	2	(-6.2784699999999996, 53.418199999999999) (-6.2784699999999996, 53.418199999999999)
7436	1	(-6.2257699999999998, 53.341200000000001)
4046	6	(-6.3112500000000002, 53.373399999999997) (-6.3112500000000002, 53.373399999999997) (-6.3207699999999996, 53.330599999999997) (-6.3232699999999999, 53.329999999999998) (-6.3231199999999994, 53.328000000000003) (-6.3168800000000003, 53.369799999999998)
3558	5	(-6.2604899999999999, 53.356000000000002) (-6.2585600000000001, 53.356999999999999) (-6.2617799999999999, 53.355400000000003) (-6.2617799999999999, 53.355400000000003) (-6.2584200000000001, 53.356999999999999)
5648	2	(-6.3667999999999996, 53.343299999999999) (-6.3789800000000003, 53.345100000000002)
6156	3	(-6.2126900000000003, 53.274700000000003) (-6.2168199999999993, 53.276200000000003) (-6.2170300000000003, 53.276299999999999)
687	3	(-6.3127500000000003, 53.3767) (-6.3102199999999993, 53.376399999999997) (-6.3180699999999996, 53.375700000000002)
2927	6	(-6.4271699999999994, 53.290599999999998) (-6.4271699999999994, 53.290599999999998) (-6.4271699999999994, 53.290599999999998) (-6.4271699999999994, 53.290599999999998) (-6.4271699999999994, 53.290599999999998) (-6.4271699999999994, 53.290599999999998)
6402	1	(-6.29481, 53.354300000000002)
85	3	(-6.1431500000000003, 53.434199999999997) (-6.1431500000000003, 53.434199999999997) (-6.13293, 53.435200000000002)
4624	2	(-6.3304499999999999, 53.3217) (-6.3311500000000001, 53.321399999999997)
2694	3	(-6.27766, 53.418100000000003) (-6.27766, 53.418100000000003) (-6.2773300000000001, 53.416400000000003)
7170	3	(-6.2782300000000006, 53.416600000000003) (-6.2782300000000006, 53.416699999999999) (-6.2782300000000006, 53.416699999999999)
5104	5	(-6.5903499999999999, 53.3705) (-6.5903499999999999, 53.3705) (-6.5903499999999999, 53.3705) (-6.5903499999999999, 53.3705) (-6.5903499999999999, 53.3705)
3295	5	(-6.1347199999999997, 53.294800000000002) (-6.1347199999999997, 53.294800000000002) (-6.1347199999999997, 53.294800000000002) (-6.1346999999999996, 53.294800000000002) (-6.1355000000000004, 53.2928)
3833	1	(-6.2577800000000003, 53.357199999999999)
907	4	(-6.14107, 53.294400000000003) (-6.14107, 53.294400000000003) (-6.14107, 53.294400000000003) (-6.3732600000000001, 53.286099999999998)
5257	1	(-6.2576700000000001, 53.348999999999997)
6963	1	(-6.3315299999999999, 53.321599999999997)
6215	1	(-6.2779199999999999, 53.418199999999999)
6376	3	(-6.2808999999999999, 53.359200000000001) (-6.2782499999999999, 53.359900000000003) (-6.2976599999999996, 53.351599999999998)
2955	2	(-6.3034999999999997, 53.381799999999998) (-6.2983799999999999, 53.389699999999998)
2075	4	(-6.1672000000000002, 53.400599999999997) (-6.1672000000000002, 53.400599999999997) (-6.1672000000000002, 53.400599999999997) (-6.1672000000000002, 53.400599999999997)
6871	1	(-6.2176499999999999, 53.305700000000002)
3374	3	(-6.2775800000000004, 53.327199999999998) (-6.2762500000000001, 53.328800000000001) (-6.2557499999999999, 53.272100000000002)
1744	1	(-6.2168199999999993, 53.276200000000003)
1044	4	(-6.3588500000000003, 53.288200000000003) (-6.3588699999999996, 53.288200000000003) (-6.3540800000000006, 53.2986) (-6.3588699999999996, 53.288200000000003)
3027	1	(-6.3955299999999999, 53.3521)
7050	2	(-6.2276499999999997, 53.368499999999997) (-6.2275999999999998, 53.368499999999997)
645	1	(-6.2603599999999995, 53.344299999999997)
379	6	(-6.24207, 53.428100000000001) (-6.2420499999999999, 53.428100000000001) (-6.2420499999999999, 53.428100000000001) (-6.2420499999999999, 53.428100000000001) (-6.24207, 53.428100000000001) (-6.24207, 53.428100000000001)
3270	3	(-6.2932300000000003, 53.3553) (-6.2932300000000003, 53.3553) (-6.2593199999999998, 53.344200000000001)
3432	10	(-6.2588699999999999, 53.3459) (-6.2588699999999999, 53.3459) (-6.25535, 53.3459) (-6.25535, 53.3459) (-6.25535, 53.3459) (-6.2550099999999995, 53.347700000000003) (-6.2550099999999995, 53.347700000000003) (-6.2550099999999995, 53.347700000000003) (-6.2550099999999995, 53.347700000000003) (-6.2569800000000004, 53.3459)
3290	3	(-6.2916499999999997, 53.356299999999997) (-6.2976599999999996, 53.351599999999998) (-6.2602400000000005, 53.350200000000001)
7217	1	(-6.1010400000000002, 53.2042)
176	3	(-6.2458, 53.292499999999997) (-6.2457500000000001, 53.292400000000001) (-6.2457500000000001, 53.292400000000001)
2812	5	(-6.1199500000000002, 53.188999999999993) (-6.1199500000000002, 53.188999999999993) (-6.1200900000000003, 53.188899999999997) (-6.12012, 53.188400000000001) (-6.1199500000000002, 53.188999999999993)
6033	1	(-6.2534300000000007, 53.349499999999999)
5155	5	(-6.2556699999999994, 53.3491) (-6.2554600000000002, 53.3491) (-6.2554600000000002, 53.3491) (-6.2556699999999994, 53.3491) (-6.2556699999999994, 53.3491)
7096	1	(-6.2554800000000004, 53.348300000000002)
4025	2	(-6.45085, 53.3476) (-6.45085, 53.3476)
751	5	(-6.1289300000000004, 53.186000000000007) (-6.1289300000000004, 53.186000000000007) (-6.1289300000000004, 53.186000000000007) (-6.1289300000000004, 53.186000000000007) (-6.1289300000000004, 53.186000000000007)
1638	9	(-6.2691300000000005, 53.405799999999999) (-6.2691499999999998, 53.405799999999999) (-6.2691499999999998, 53.405799999999999) (-6.2691499999999998, 53.405799999999999) (-6.2691499999999998, 53.405799999999999) (-6.2691300000000005, 53.405799999999999) (-6.2691300000000005, 53.405799999999999) (-6.2691300000000005, 53.405799999999999) (-6.2691300000000005, 53.405799999999999)
6720	2	(-6.3098999999999998, 53.279299999999999) (-6.3098999999999998, 53.279299999999999)
1712	7	(-6.2751000000000001, 53.386400000000002) (-6.2751000000000001, 53.386400000000002) (-6.2751000000000001, 53.386400000000002) (-6.2751000000000001, 53.386400000000002) (-6.2741400000000001, 53.386299999999999) (-6.2751000000000001, 53.386400000000002) (-6.2751000000000001, 53.386400000000002)
7202	1	(-6.1010900000000001, 53.204300000000003)
5994	1	(-6.2050800000000006, 53.364899999999999)
3433	1	(-6.2553800000000006, 53.348199999999999)
2883	7	(-6.2170100000000001, 53.307299999999998) (-6.2199800000000005, 53.310299999999998) (-6.2215099999999994, 53.312399999999997) (-6.2215099999999994, 53.312399999999997) (-6.2219499999999996, 53.3142) (-6.2219499999999996, 53.3142) (-6.2184999999999997, 53.3093)
7472	1	(-6.2178599999999999, 53.308199999999999)
1809	1	(-6.3058800000000002, 53.403700000000001)
4031	1	(-6.4511500000000002, 53.347799999999999)
5584	3	(-6.26058, 53.352899999999998) (-6.2606000000000002, 53.352899999999998) (-6.2606000000000002, 53.352899999999998)
4401	1	(-6.4178800000000003, 53.4191)
2974	6	(-6.2986699999999995, 53.389299999999999) (-6.29833, 53.389800000000001) (-6.2984200000000001, 53.389699999999998) (-6.29833, 53.389800000000001) (-6.29833, 53.389800000000001) (-6.2983199999999995, 53.389800000000001)
5700	3	(-6.2983000000000002, 53.3904) (-6.2999199999999993, 53.392099999999999) (-6.2999199999999993, 53.392099999999999)
6611	1	(-6.1938699999999995, 53.235799999999998)
4352	2	(-6.2608699999999997, 53.352899999999998) (-6.2608699999999997, 53.352800000000002)
252	7	(-6.2798999999999996, 53.343000000000004) (-6.27942, 53.3429) (-6.2783800000000003, 53.342799999999997) (-6.2769500000000003, 53.343000000000004) (-6.2769500000000003, 53.343000000000004) (-6.2749300000000003, 53.343400000000003) (-6.2738699999999996, 53.343299999999999)
4150	2	(-6.1184699999999994, 53.500100000000003) (-6.1080399999999999, 53.493299999999998)
4709	1	(-6.2632199999999996, 53.354700000000001)
646	4	(-6.3195499999999996, 53.299300000000002) (-6.3195499999999996, 53.299300000000002) (-6.3195300000000003, 53.299300000000002) (-6.2591700000000001, 53.344999999999999)
6948	3	(-6.3312800000000005, 53.3215) (-6.3312800000000005, 53.3215) (-6.3312800000000005, 53.3215)
4670	1	(-6.4511199999999995, 53.329799999999999)
6702	6	(-6.3100199999999997, 53.279400000000003) (-6.3100199999999997, 53.279400000000003) (-6.3099499999999997, 53.279299999999999) (-6.3099499999999997, 53.279299999999999) (-6.3099499999999997, 53.279299999999999) (-6.3100199999999997, 53.279400000000003)
3838	10	(-6.2585600000000001, 53.356999999999999) (-6.2585600000000001, 53.356999999999999) (-6.2568699999999993, 53.357300000000002) (-6.2579000000000002, 53.357199999999999) (-6.2579000000000002, 53.357199999999999) (-6.25793, 53.357300000000002) (-6.25793, 53.357300000000002) (-6.25793, 53.357300000000002) (-6.25793, 53.357300000000002) (-6.25793, 53.357300000000002)
3723	3	(-6.2309800000000006, 53.341500000000003) (-6.2350699999999994, 53.341999999999999) (-6.2123300000000006, 53.324300000000001)
1918	1	(-6.1537699999999997, 53.288600000000002)
5770	6	(-6.2527999999999997, 53.349499999999999) (-6.2510699999999995, 53.349800000000002) (-6.2500400000000003, 53.351399999999998) (-6.2500400000000003, 53.351399999999998) (-6.2474499999999997, 53.353999999999999) (-6.2576999999999998, 53.349200000000003)
3576	2	(-6.2631500000000004, 53.332500000000003) (-6.2618, 53.333999999999996)
5142	7	(-6.2554499999999997, 53.349200000000003) (-6.2554699999999999, 53.349200000000003) (-6.2554699999999999, 53.349200000000003) (-6.2554699999999999, 53.349200000000003) (-6.2554699999999999, 53.349200000000003) (-6.2551300000000003, 53.3491) (-6.2554699999999999, 53.349200000000003)
3475	4	(-6.2583199999999994, 53.345199999999998) (-6.2587699999999993, 53.345100000000002) (-6.25847, 53.345300000000002) (-6.25847, 53.345300000000002)
3188	2	(-6.2970000000000006, 53.351100000000002) (-6.2970000000000006, 53.351100000000002)
417	2	(-6.1374399999999998, 53.178699999999999) (-6.1374300000000002, 53.168300000000002)
4023	2	(-6.2661800000000003, 53.345500000000001) (-6.2498300000000002, 53.338900000000002)
4570	2	(-6.3060700000000001, 53.334499999999998) (-6.3311500000000001, 53.321399999999997)
5635	3	(-6.3954000000000004, 53.351999999999997) (-6.3935199999999996, 53.350900000000003) (-6.3983499999999998, 53.353499999999997)
203	1	(-6.25793, 53.357199999999999)
2446	7	(-6.2915000000000001, 53.346400000000003) (-6.2910000000000004, 53.347099999999998) (-6.2910000000000004, 53.347099999999998) (-6.2910000000000004, 53.347099999999998) (-6.2910000000000004, 53.347099999999998) (-6.2910000000000004, 53.347099999999998) (-6.2910000000000004, 53.347099999999998)
6733	5	(-6.2585600000000001, 53.347700000000003) (-6.3155299999999999, 53.279400000000003) (-6.3176500000000004, 53.280500000000004) (-6.3182199999999993, 53.2819) (-6.3181799999999999, 53.281599999999997)
511	1	(-6.2926500000000001, 53.347000000000001)
1783	4	(-6.3040900000000004, 53.402900000000002) (-6.3059199999999995, 53.403700000000001) (-6.3067000000000002, 53.403799999999997) (-6.3067000000000002, 53.403799999999997)
2884	4	(-6.2211400000000001, 53.311900000000001) (-6.2217199999999995, 53.3127) (-6.2218200000000001, 53.312800000000003) (-6.2211999999999996, 53.311999999999998)
1141	6	(-6.2559199999999997, 53.348999999999997) (-6.2559199999999997, 53.348999999999997) (-6.2556000000000003, 53.348999999999997) (-6.2556000000000003, 53.348999999999997) (-6.2555500000000004, 53.3491) (-6.2555500000000004, 53.3491)
2036	9	(-6.3065300000000004, 53.403799999999997) (-6.3065499999999997, 53.403799999999997) (-6.3065499999999997, 53.403799999999997) (-6.3065499999999997, 53.403799999999997) (-6.3065300000000004, 53.403799999999997) (-6.3065300000000004, 53.403799999999997) (-6.3065300000000004, 53.403799999999997) (-6.3065300000000004, 53.403799999999997) (-6.3065300000000004, 53.403799999999997)
4270	4	(-6.3940199999999994, 53.293300000000002) (-6.3906000000000001, 53.294899999999998) (-6.3881699999999997, 53.296100000000003) (-6.3798500000000002, 53.284100000000002)
6917	4	(-6.4508700000000001, 53.3476) (-6.45085, 53.3476) (-6.45085, 53.3476) (-6.45085, 53.3476)
5558	2	(-6.3730799999999999, 53.286099999999998) (-6.3725399999999999, 53.285200000000003)
3980	3	(-6.2950699999999999, 53.346600000000002) (-6.2950699999999999, 53.346600000000002) (-6.2950699999999999, 53.346600000000002)
310	1	(-6.2282500000000001, 53.443300000000001)
4993	2	(-6.2448199999999998, 53.327800000000003) (-6.2179099999999998, 53.305500000000002)
6367	1	(-6.2768800000000002, 53.360300000000002)
7163	9	(-6.24986, 53.351700000000001) (-6.2471699999999997, 53.354300000000002) (-6.2442400000000005, 53.3566) (-6.2409400000000002, 53.358800000000002) (-6.2381099999999998, 53.3613) (-6.2381099999999998, 53.3613) (-6.2343099999999998, 53.363500000000002) (-6.2343099999999998, 53.363500000000002) (-6.2295199999999999, 53.364600000000003)
44	2	(-6.2588900000000001, 53.347200000000001) (-6.2566899999999999, 53.347999999999999)
2424	1	(-6.2622300000000006, 53.313299999999998)
4706	1	(-6.2612699999999997, 53.352600000000002)
5962	3	(-6.2470000000000008, 53.354599999999998) (-6.24613, 53.3553) (-6.2572700000000001, 53.348799999999997)
6171	1	(-6.2654800000000002, 53.413999999999994)
6986	3	(-6.3317699999999997, 53.3217) (-6.3317800000000002, 53.321599999999997) (-6.22776, 53.368699999999997)
136	3	(-6.2706, 53.308) (-6.2726300000000004, 53.309399999999997) (-6.2462400000000002, 53.292700000000004)
7448	1	(-6.2524100000000002, 53.344799999999999)
7461	1	(-6.2230300000000005, 53.3386)
262	1	(-6.2367800000000004, 53.3185)
6780	9	(-6.1012300000000002, 53.204700000000003) (-6.1012300000000002, 53.204700000000003) (-6.1012300000000002, 53.204700000000003) (-6.1010999999999997, 53.204500000000003) (-6.1010999999999997, 53.204500000000003) (-6.1020699999999994, 53.203899999999997) (-6.1020699999999994, 53.203899999999997) (-6.1069399999999998, 53.203499999999998) (-6.1020699999999994, 53.203899999999997)
1953	1	(-6.1348599999999998, 53.294800000000002)
7064	1	(-6.2632500000000002, 53.351999999999997)
3641	3	(-6.2429500000000004, 53.357300000000002) (-6.2441699999999996, 53.356499999999997) (-6.1511300000000002, 53.402299999999997)
4909	1	(-6.3751100000000003, 53.388399999999997)
5489	6	(-6.2580499999999999, 53.347799999999999) (-6.2580499999999999, 53.347799999999999) (-6.2580499999999999, 53.347799999999999) (-6.2573800000000004, 53.345599999999997) (-6.25908, 53.344999999999999) (-6.25908, 53.344999999999999)
3415	1	(-6.25657, 53.347999999999999)
1296	3	(-6.2179099999999998, 53.305500000000002) (-6.2215300000000004, 53.312399999999997) (-6.2185499999999996, 53.3093)
5939	1	(-6.2556000000000003, 53.334699999999998)
610	2	(-6.3195199999999998, 53.299300000000002) (-6.3195199999999998, 53.299300000000002)
1900	3	(-6.2376500000000004, 53.335500000000003) (-6.2386499999999998, 53.336399999999998) (-6.1536599999999995, 53.288499999999999)
4319	10	(-6.2565, 53.348199999999999) (-6.2565, 53.348199999999999) (-6.2565, 53.348199999999999) (-6.2564299999999999, 53.348199999999999) (-6.2554999999999996, 53.348300000000002) (-6.2554999999999996, 53.348300000000002) (-6.2554999999999996, 53.348300000000002) (-6.2554800000000004, 53.348300000000002) (-6.2554800000000004, 53.348300000000002) (-6.2523, 53.349400000000003)
1452	3	(-6.1238800000000007, 53.390000000000001) (-6.1239099999999995, 53.4343) (-6.1289999999999996, 53.428000000000004)
4064	2	(-6.3201700000000001, 53.325000000000003) (-6.3201700000000001, 53.325000000000003)
7226	1	(-6.1013000000000002, 53.204900000000002)
7228	1	(-6.1078199999999994, 53.203499999999998)
5074	7	(-6.3119199999999998, 53.347900000000003) (-6.3559299999999999, 53.351999999999997) (-6.3089500000000003, 53.348300000000002) (-6.3089699999999995, 53.348300000000002) (-6.3089500000000003, 53.348300000000002) (-6.3089500000000003, 53.348300000000002) (-6.3077199999999998, 53.348300000000002)
6356	2	(-6.1345900000000002, 53.294699999999999) (-6.1345000000000001, 53.293799999999997)
7470	2	(-6.2419799999999999, 53.342799999999997) (-6.24674, 53.343600000000002)
5729	2	(-6.2556000000000003, 53.334699999999998) (-6.2564800000000007, 53.335599999999999)
1467	3	(-6.2785299999999999, 53.417999999999999) (-6.2722699999999998, 53.417900000000003) (-6.2662300000000002, 53.417099999999998)
6713	4	(-6.30985, 53.279299999999999) (-6.3102800000000006, 53.279200000000003) (-6.3154699999999995, 53.279400000000003) (-6.3181199999999995, 53.281500000000001)
7193	3	(-6.2748999999999997, 53.417999999999999) (-6.26668, 53.417099999999998) (-6.2677399999999999, 53.417299999999997)
1887	5	(-6.2777000000000003, 53.416699999999999) (-6.2777000000000003, 53.416699999999999) (-6.2783300000000004, 53.416800000000002) (-6.2783300000000004, 53.416800000000002) (-6.2783300000000004, 53.416800000000002)
2604	2	(-6.2245499999999998, 53.390000000000001) (-6.2245499999999998, 53.390000000000001)
4243	1	(-6.2589800000000002, 53.3459)
6579	1	(-6.23902, 53.426699999999997)
200	1	(-6.2585100000000002, 53.356999999999999)
3525	1	(-6.1272599999999997, 53.398600000000002)
437	4	(-6.2553199999999993, 53.334600000000002) (-6.2553199999999993, 53.334600000000002) (-6.2919800000000006, 53.346600000000002) (-6.2845699999999995, 53.347000000000001)
6865	1	(-6.2188800000000004, 53.304900000000004)
5699	7	(-6.2987699999999993, 53.389200000000002) (-6.2987500000000001, 53.389200000000002) (-6.2987500000000001, 53.389200000000002) (-6.2987699999999993, 53.389200000000002) (-6.2987699999999993, 53.389299999999999) (-6.2987699999999993, 53.389299999999999) (-6.2987699999999993, 53.389299999999999)
4540	10	(-6.3071999999999999, 53.337299999999999) (-6.3071999999999999, 53.337299999999999) (-6.3071999999999999, 53.337299999999999) (-6.3072999999999997, 53.337400000000002) (-6.3074699999999995, 53.337600000000002) (-6.30748, 53.337600000000002) (-6.3075199999999993, 53.337600000000002) (-6.3077800000000002, 53.337899999999998) (-6.3077800000000002, 53.337899999999998) (-6.3078199999999995, 53.337899999999998)
4703	7	(-6.2584300000000006, 53.357100000000003) (-6.2584, 53.357100000000003) (-6.2584300000000006, 53.357100000000003) (-6.2584499999999998, 53.357100000000003) (-6.2584300000000006, 53.357100000000003) (-6.2584300000000006, 53.357100000000003) (-6.2583500000000001, 53.357100000000003)
2174	5	(-6.3233600000000001, 53.329999999999998) (-6.3233600000000001, 53.329999999999998) (-6.3220800000000006, 53.326500000000003) (-6.3220800000000006, 53.326500000000003) (-6.3220800000000006, 53.326500000000003)
1342	2	(-6.2342500000000003, 53.345100000000002) (-6.2342500000000003, 53.345100000000002)
7339	1	(-6.3080699999999998, 53.316400000000002)
197	1	(-6.3919699999999997, 53.393999999999998)
21	4	(-6.3342800000000006, 53.307099999999998) (-6.3342800000000006, 53.306999999999995) (-6.3342800000000006, 53.306999999999995) (-6.3342800000000006, 53.306999999999995)
5692	1	(-6.29861, 53.389400000000002)
839	1	(-6.3673500000000001, 53.339700000000001)
